Genre,Artist,Song Name,Lyrics
Blues,Robert Johnson,Preachin’ Blues,"I's up this mornin', ah, blues walkin' like a man I's up this mornin', ah, blues walkin' like a man Worried blues, give me your right hand And the blues fell mama's child, tore me all upside down Blues fell mama's child, and it tore me all upside down Travel on, poor Bob, just can't turn you 'round The blues, is a low-down shakin' chill (spoken: Yes, preach 'em now) Mmmmm mmmmm Is a low-down shakin' chill You ain't never had 'em I, hope you never will Well, the blues , is a achin' old heart disease (spoken: Do it now, you gon' do it? Tell me all about it) The blues, is a low-down achin' heart disease Like consumption, killing me by degrees I can study rain, oh oh drive, oh oh drive my blues I been studyin' the rain and, I'm 'on drive my blues away Goin' to the 'stil'ry, stay out there all dayYou might also likeEmbed"
Blues,Robert Johnson,Cross Road Blues (Take 1),"I went to the crossroad, fell down on my knees I went to the crossroad, fell down on my knees Asked the Lord above, ""Have mercy now Save poor Bob if you please"" Yeoo, standin' at the crossroad, tried to flag a ride Ooo eeee, I tried to flag a ride Didn't nobody seem to know me, babe, everybody pass me by Standin' at the crossroad, baby, risin' sun goin' down Standin' at the crossroad, baby, eee, eee, risin' sun goin' down I believe to my soul, now, poor Bob is sinkin' down You can run, you can run, tell my friend Willie Brown You can run, you can run, tell my friend Willie Brown That I got the crossroad blues this mornin', Lord Babe, I am sinkin' down And I went to the crossroad, mama, I looked east and west I went to the crossroad, baby, I looked east and west Lord, I didn't have no sweet woman Oh well, babe, in my distressYou might also like"
Blues,Robert Johnson,Kindhearted Woman Blues (Take 1),"I got a kindhearted woman Do anything in this world for me I got a kindhearted woman Do anything in this world for me But these evil-hearted women And they will not let me be I love my baby My baby don't love me I love my baby, ooh My baby don't love me I really love that woman Can't stand to leave her be Ain't but the one thing Makes Mr. Johnson drink I get worried about how you'd treat me, baby I begin to think Oh babe, my life don't feel the same You breaks my heart When you call mister so and so's name She's a kindhearted woman She studies evil all the time She's a kindhearted woman She studies evil all the time You wells to kill me baby As to have it on your mind You might also like Some day, some day I would shake your hand goodbye Some day, some day-ee I would shake you hand goodbye I can't give you anymore of my lovin' ‘Cause I just ain't satisfiedEmbed"
Blues,Robert Johnson,Stop Breakin’ Down Blues (Take 1),"Everytime I'm walkin', down the streets Some pretty mama start breakin' down with me Stop breakin' down, yes stop breakin' down The stuff I got'll bust your brains out, baby, hoo hoo, it'll make you lose your mind I can't walk the streets now con, consolate my mind Some no-good woman she starts breakin' down Stop breakin' down, please stop breakin' down The stuff I got it gonna bust your brains out, baby, hoo hoo, it'll make you lose your mind Now, you Saturday night women's, you love to ape and clown You won't do nothin' but tear a good man reputation down Stop breakin' down, please stop breakin' down The stuff I got'll bust your brains out, baby, hoo hoo, it'll make you lose your mind Now, I give my baby, now, the ninety-nine degree She jumped up and throwed a pistol down on me Stop breakin' down, please stop breakin' down Stuff I got'll bust your brains out, baby, hoo hoo, it'll make you lose your mind I can't start walkin' down the streets But some pretty mama don't start breakin' down with me Stop breakin' down, yeah stop breakin' down The stuff I got'll bust your brains out, baby, hoo hoo, it'll make you lose your mindYou might also likeEmbed"
Blues,Robert Johnson,Cross Road Blues (Take 2),"I went to the crossroad, fell down on my knees I went to the crossroad, fell down on my knees Asked the Lord above, ""Have mercy, save poor Bob if you please"" Mmmm, standin' at the crossroad, I tried to flag a ride Standin' at the crossroad, I tried to flag a ride Didn't nobody seem to know me, everybody pass me by Mmmm, the sun goin' down boy, dark goin' catch me here Oooo ooee eeee, boy dark goin' catch me here I haven't got no lovin' sweet woman that love and feel my care You can run, you can run, tell my friend boy Willie Brown You can run, tell my friend boy Willie Brown Lord that I'm standing at the crossroad, babe I believe I'm sinkin' downYou might also likeEmbed"
Blues,Robert Johnson,Traveling Riverside Blues (Take 1),"If your man get personal, want you to have your fun If your man get personal, want you to have your fun Come on back to Friar's Point, mama, and barrelhouse all night long I got womens in Vicksburg, clean on into Tennessee I got womens in Vicksburg, clean on into Tennessee But my Friar's Point rider, now, hops all over me I ain't gon' to state no color, but her front teeth is crowned with gold I ain't gon' to state no color, but her front teeth crowned with gold She got a lean on my body, now, mark is on my soul I'm going to Rosedale, gon' take my rider by my side Lord, I'm going to Rosedale, gon' take my rider by my side We goin' to barrelhouse all night long, 'cause it's on the riverside Now you can squeeze my lemon 'til the juice run down my leg You can squeeze my lemon 'til the juice run down my leg Baby, I'm goin' back to Friars Point if I be rockin' to my headYou might also likeEmbed"
Blues,Robert Johnson,Stones In My Passway,"And all my roads seem dark at night I got stones in my passway And all my roads seem dark at night I have pains in my heart They have taken my appetite I have a bird to whistle I have a bird to sing Have a bird to whistle And I have a bird to sing I have a woman that I'm loving Boy, but she don't mean a thing My enemies have betrayed me Have overtaken poor Bob at last My enemies have betrayed me Have overtaken poor Bob at last And 'eres one thing certainly They have stones all in my pass Now you trying to take my life And all my loving too You laid a passway for me Now what are you trying to do I'm crying please Please let us be friends And when you hear me howling in my passway rider Please open your door and let me in You might also likeI've got three legs to truck home Boys please don't block my road I've got three legs to truck home Boys please don't block my road I've been feeling ashamed about my rider Babe, I'm booked and I got to go"
Blues,Robert Johnson,Love In Vain (Take 1),"I wanna go with our next one myself And I followed her to the station With a suitcase in my hand And I followed her to the station With a suitcase in my hand Well, it's hard to tell, it's hard to tell When all your love's in vain All my love's in vain When the train rolled up to the station I looked her in the eye When the train rolled up to the station And I looked her in the eye Well, I was lonesome, I felt so lonesome And I could not help but cry All my love's in vain When the train, it left the station With two lights on behind When the train, it left the station With two lights on behind Well, the blue light was my blues And the red light was my mind All my love's in vain You might also like Ou hou ou ou ou Hoo, Willie Mae Oh oh oh oh oh hey Hoo, Willie Mae Ou ou ou ou ou ou hee vee oh woe All my love's in vainEmbed"
Blues,Robert Johnson,If I Had Possession Over Judgment Day,"If I had possession, over judgment day Lord, the little woman I'm loving wouldn't, have no right to pray And I went to the mountain, looking as far as my eyes could see And I went to the mountain, looking as far as my eyes would see Some other man got my woman, and these lonesome blues got me And I rolled and I tumbled and I, cried the whole night long And I rolled and I tumbled and I, cried the whole night long Boy, I woke up this morning, my biscuit roller gone Had to fold my arms and I, slowly walked away (I didn't like the way she done) Had to fold my arms and I, slowly walked away I said in my mind, ""Yo' trouble gon' come some day"" Now run here, baby, set down on my knee Now run here, baby, set down on my knee I wanna tell you all about the way they treated meYou might also likeEmbed"
Blues,Robert Johnson,Terraplane Blues,"You hear me when I moan When I feel so lonesome You hear me when I moan Who been drivin' my Terraplane For you since I been gone? I'd said, ""I'll flash your lights, mama Your horn won't even blow"" Somebody's been runnin' My batteries down on this machine I even flash my lights, mama This horn won't even blow Got a short in this connection Hoo well, babe, it's way down below I'm goin' heist your hood, mama I'm bound to check your oil I'm goin' heist your hood, mama I'm bound to check your oil I got a woman that I'm lovin' Way down in Arkansas Now, you know the coils ain't even buzzin' Little generator won't get the spark Motor's in a bad condition You gotta have these batteries charged But I'm cryin', please, please don't do me wrong Who been drivin' my Terraplane Now for you since I been gone Mr. Highway Man, please don't block the road Please, please don't block the road You might also likeCause she's reachin' a cold one hundred And I'm booked and I got to go Yoo, you hear me weep and moan Who been drivin' my Terraplane Now for you since I been gone I'm gon' get down in this connection Keep on tanglin' with your wires I'm gon' get down in this connection Oh well, keep on tanglin' with these wires And when I mash down on your little starter Then your spark plug will give me fireEmbed"
Blues,Robert Johnson,Hellhound On My Trail,"I got to keep movin', I got to keep movin' Blues fallin' down like hail, blues fallin' down like hail Umm mmm mmm mmm Blues fallin' down like hail, blues fallin' down like hail And the days keeps on worryin' me There's a hellhound on my trail, hellhound on my trail Hellhound on my trail If today was Christmas Eve, if today was Christmas Eve And tomorrow was Christmas Day If today was Christmas Eve and tomorrow was Christmas Day Aw, wouldn't we have a time, baby? All I would need my little sweet rider Just to pass the time away, huh huh, to pass the time away You sprinkled hot foot powder, mmm mmm, around my door All around my door You sprinkled hot foot powder all around your daddy's door, hmm hmm hmm It keep me with ramblin' mind, rider every old place I go Every old place I go I can tell the wind is risin' the leaves tremblin' on the tree Tremblin' on the tree I can tell the wind is risin', leaves tremblin' on the tree Hmm hmm hmm mmm All I need's my little sweet woman and to keep my company, hey hey hey hey My companyYou might also like"
Blues,Robert Johnson,Me and the Devil Blues (Take 1),"When you knocked upon my door Early this mornin' whoooo When you knocked upon my door And I said 'hello Satan' I believe it's time to go Me and the Devil Was walkin' side by side Me and the Devil, whoooo Was walkin' side by side And I'm going to beat my woman Until I get satisfied She said you don't see why That I would dog her 'round Now baby you know you ain't doin' me right don'tcha She say you don't see why, whoooo That I would dog her 'round It must-a be that old evil spirit So deep down in the ground You may bury my body Down by the highway side Baby, I don't care where you bury my body when I'm dead and gone You may bury my body, whoooo Down by the highway side So my old evil spirit Can get a Greyhound bus and rideYou might also like"
Blues,Robert Johnson,Ramblin’ On My Mind (Take 2),"I got ramblin', I got ramblin' all on my mind Hate to leave my baby, but you treats me so unkind I got mean things, I got mean things all on my mind Little girl, little girl, I got mean things all on my mind Hate to leave you here, babe, but you treats me so unkind Runnin' down to the station, catch the first mail train I see (I think I hear her comin' now) Runnin' down to the station, catch the old first mail train I see I got the blues about Miss So-and-So and the child got the blues about me And I'm leavin' this mornin', with my arm' fold' up and cryin' And I'm leavin' this mornin', with my arm' fold' up and cryin' Hate to leave my baby, but she treats me so unkind I got mean things, I've got mean things on my mind I got mean things, I got mean things all on my mind I got to leave my baby, well, she treats me so unkindYou might also like"
Blues,Robert Johnson,Walkin’ Blues,"Know 'bout 'at I got these, old walking blues Woke up this morning, feeling round for my shoes But you know 'bout 'at I, got these old walking blues Lord, I feel like blowing my old lonesome horn Got up this morning, my little Bernice was gone Lord, I feel like blowing my lonesome horn Well I got up this morning all I had was gone Well leave this morn' of I have to ride the blind I've feel mistreated and I don't mind dying Leaving this morn', I have to ride a blind Babe, I been mistreated, baby, and I don't mind dying Well, some people tell me that the worried blues ain't bad Worst old feeling I most ever had, some People tell me that these old worried old blues ain't bad It's the worst old feeling, I 'most ever had She got an Elgin movement from her head down to her toes Break in on a dollar most anywhere she goes My head down to her toes, oh how nice Lord she break in on a dollar most anywhere she goesYou might also likeEmbed"
